locusId	sysName	desc	set1IT002	set1IT003	set1IT004
EKN05_005560	EKN05_005560	exodeoxyribonuclease I			
EKN05_005565	EKN05_005565	DUF4102 domain-containing protein	-0.4741185001576485	-1.1697148895162117	1.8495385120843044
EKN05_005580	EKN05_005580	hypothetical protein			
EKN05_005595	EKN05_005595	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase			
EKN05_005600	EKN05_005600	adenosylcobinamide-GDP ribazoletransferase			
EKN05_005605	EKN05_005605	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	-0.11001350575473734	0.13980383381090566	0.9275694277828418
EKN05_005610	EKN05_005610	L,D-transpeptidase			
EKN05_005620	EKN05_005620	nitrogen assimilation transcriptional regulator	-4.575589069618113	-0.7648877198056501	-0.7821214254491462
EKN05_005625	EKN05_005625	HTH-type transcriptional regulator Cbl	-0.9599843271155039	-0.5392144190582233	-0.9108787008169357
EKN05_005635	EKN05_005635	toxic metabolite efflux MATE transporter YeeO			
EKN05_005640	EKN05_005640	tRNA-Asn			
EKN05_005650	EKN05_005650	AMP nucleosidase	0.2003877370063123	0.31782422285484935	0.8961944130577684
EKN05_005655	EKN05_005655	hypothetical protein			
EKN05_005665	EKN05_005665	serine transporter	-0.24559822446816182	-0.8388690506404384	-0.1404587915256912
EKN05_005675	EKN05_005675	DUF4102 domain-containing protein			
EKN05_005695	EKN05_005695	integrase	-0.12848783778370765	0.6457013892724515	0.15944290193779623
EKN05_005700	EKN05_005700	DUF4224 domain-containing protein	-0.03510235172787324	-1.9157392911730116	2.490529123552002
EKN05_005710	EKN05_005710	3'-5' exoribonuclease			
EKN05_005720	EKN05_005720	hypothetical protein	-3.742162003127689	-0.08660503796017893	-4.037632351968672
EKN05_005725	EKN05_005725	hypothetical protein			
EKN05_005730	EKN05_005730	hypothetical protein			
EKN05_005755	EKN05_005755	RusA family crossover junction endodeoxyribonuclease			
EKN05_005760	EKN05_005760	antiterminator			
EKN05_005840	EKN05_005840	metal-binding protein ZinT			
EKN05_005845	EKN05_005845	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	-1.578633991222777	-0.2313616303772415	-1.0071013062058662
EKN05_005850	EKN05_005850	protein-methionine-sulfoxide reductase catalytic subunit MsrP	-1.1959092713785329	-0.11690081809932751	-0.6115651174079265
EKN05_005860	EKN05_005860	DNA-binding response regulator HprR			
EKN05_005870	EKN05_005870	protein deglycase HchA	0.3437966853977026	-1.1287013367000922	0.06194685177413839
EKN05_005880	EKN05_005880	hypothetical protein	1.3294663587042936	0.5784931525294207	0.9743215515816153
EKN05_005890	EKN05_005890	hypothetical protein	-4.9774893527513235	-1.6518500875402338	-2.11752558571876
EKN05_005900	EKN05_005900	hypothetical protein			
EKN05_005905	EKN05_005905	phosphohydrolase			
EKN05_005910	EKN05_005910	DNA cytosine methyltransferase			
EKN05_005915	EKN05_005915	very short patch repair endonuclease			
EKN05_005920	EKN05_005920	drug/metabolite exporter YedA			
EKN05_005925	EKN05_005925	DUF808 domain-containing protein			
EKN05_005935	EKN05_005935	cellulose biosynthesis regulator YedQ	0.5698499767410834	-0.002461434695288367	0.9319188088756041
EKN05_005940	EKN05_005940	mannosyl-3-phosphoglycerate phosphatase-related protein	0.07637045961075362	0.038685254261453084	-2.3866494093992014
EKN05_005950	EKN05_005950	hypothetical protein			
EKN05_005960	EKN05_005960	transcriptional regulator RcsA	-1.8031392283777659	0.7076766179712191	1.0091341371295182
EKN05_005990	EKN05_005990	flagellar motor switch protein FliM	0.30694637090721466	0.013749307963975554	-1.1691567025466083
EKN05_006120	EKN05_006120	FliC/FljB family flagellin	-1.668782773818429	-0.4985622900165958	0.5278212179705615
EKN05_006125	EKN05_006125	RNA polymerase sigma factor FliA			
EKN05_006130	EKN05_006130	flagella biosynthesis regulatory protein FliZ			
EKN05_006135	EKN05_006135	cystine ABC transporter substrate-binding protein	-0.10588624722814144	0.8103665247720346	0.2922055842366673
EKN05_006140	EKN05_006140	D-cysteine desulfhydrase	-1.1792928475050304	-0.6809174130284827	-0.5880602475042201
EKN05_006145	EKN05_006145	amino acid ABC transporter permease	0.2954644463804941	0.8891009808571868	1.6596478936056211
EKN05_006150	EKN05_006150	L-cystine ABC transporter ATP-binding protein YecC			
EKN05_006155	EKN05_006155	transcriptional regulator SdiA	0.7537315610452431	0.5904834189254753	-0.33693856324878513
EKN05_006165	EKN05_006165	hypothetical protein			
EKN05_006170	EKN05_006170	two-component system response regulator UvrY	-0.2244129947177006	-0.4733301467747818	-1.3187072319519253
EKN05_006175	EKN05_006175	excinuclease ABC subunit UvrC	-1.366807606202447	-0.0392992176797769	1.0202246131308543
EKN05_006200	EKN05_006200	UPF0149 family protein YecA			
EKN05_006205	EKN05_006205	tyrosine transporter TyrP			
EKN05_006230	EKN05_006230	DUF2766 domain-containing protein			
EKN05_006240	EKN05_006240	arabinose ABC transporter substrate-binding protein			
EKN05_006245	EKN05_006245	L-arabinose ABC transporter ATP-binding protein AraG	0.8133717148885887	-0.25305860061686	1.5510343505900224
EKN05_006250	EKN05_006250	arabinose ABC transporter permease	0.26869881447599964	-0.3270911275045293	-1.1153415661701125
EKN05_006255	EKN05_006255	trehalose-phosphatase			
EKN05_006260	EKN05_006260	alpha,alpha-trehalose-phosphate synthase	-0.21900179237972378	-0.09477015985389958	1.6783725161599854
EKN05_006280	EKN05_006280	flagellar motor stator protein MotA	-1.249724744288716	-0.3499233825946172	-0.49953051206363663
EKN05_006285	EKN05_006285	motility protein MotB			
EKN05_006290	EKN05_006290	chemotaxis protein CheA	0.35026285687808834	-0.025581559216426242	2.7115911803997212
EKN05_006300	EKN05_006300	methyl-accepting chemotaxis protein II	-1.3449627567635845	0.5831733476715485	-0.06642980722575395
EKN05_006305	EKN05_006305	methyl-accepting chemotaxis protein IV			
EKN05_006315	EKN05_006315	chemotaxis response regulator protein-glutamate methylesterase	0.9071604765924963	0.5688580338445424	-0.015086869846867579
EKN05_006320	EKN05_006320	two-component system response regulator			
EKN05_006325	EKN05_006325	protein phosphatase CheZ	-4.48819420958706	1.078458799784938	-4.776197468189391
EKN05_006330	EKN05_006330	hypothetical protein			
EKN05_006360	EKN05_006360	flagellar type III secretion system protein FlhB	0.02283300400160071	0.8921177323716212	-2.6332525256131563
EKN05_006365	EKN05_006365	flagellar biosynthesis protein FlhA			
EKN05_006370	EKN05_006370	flagellar protein FlhE			
EKN05_006405	EKN05_006405	cytochrome C			
EKN05_006410	EKN05_006410	twin-arginine translocation signal domain-containing protein	-0.46739661773556457	1.7223601967205275	0.7282552319112018
EKN05_006420	EKN05_006420	trimethylamine-N-oxide reductase TorA	-1.1262604264136553	-0.003941295451921345	0.6262806705814727
EKN05_006425	EKN05_006425	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB			
EKN05_006430	EKN05_006430	carboxy-S-adenosyl-L-methionine synthase CmoA			
EKN05_006440	EKN05_006440	DUF72 domain-containing protein	0.35556863350137613	0.06640721414647022	-0.4285789989092823
EKN05_006445	EKN05_006445	hypothetical protein			
EKN05_006480	EKN05_006480	transposase			
EKN05_006490	EKN05_006490	phage tail tape measure protein			
EKN05_006495	EKN05_006495	hypothetical protein			
EKN05_006555	EKN05_006555	phage tail protein			
EKN05_006560	EKN05_006560	phage tail protein			
EKN05_006630	EKN05_006630	E3 ubiquitin--protein ligase			
EKN05_006645	EKN05_006645	hydrolase			
EKN05_006670	EKN05_006670	YebC/PmpR family DNA-binding transcriptional regulator			
EKN05_006700	EKN05_006700	zinc ABC transporter permease subunit ZnuB			
EKN05_006720	EKN05_006720	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase			
EKN05_006725	EKN05_006725	pyruvate kinase			
EKN05_006730	EKN05_006730	MurR/RpiR family transcriptional regulator	-0.3568509315883303	-0.452960641931362	0.950352053948611
EKN05_006775	EKN05_006775	exodeoxyribonuclease X	-2.176329705037213	-1.0012044655162537	0.2362249694236347
EKN05_006780	EKN05_006780	carbon-nitrogen hydrolase family protein			
EKN05_006795	EKN05_006795	copper homeostasis membrane protein CopD			
EKN05_006800	EKN05_006800	DUF2511 domain-containing protein			
EKN05_006805	EKN05_006805	integrase	-0.9231441186718639	-2.136169325792097	0.3120362488274462
EKN05_006865	EKN05_006865	low conductance mechanosensitive channel YnaI			
EKN05_006890	EKN05_006890	DUF2534 family protein			
EKN05_006895	EKN05_006895	universal stress protein UspE			
EKN05_006910	EKN05_006910	hypothetical protein			
EKN05_006915	EKN05_006915	AraC family transcriptional regulator	0.08495057170419262	-0.6315058290784332	-0.9020890085995541
EKN05_006960	EKN05_006960	ATP-dependent RNA helicase DbpA	-5.492693990075612	-0.2862315346659643	3.3811628822054853
EKN05_006965	EKN05_006965	tRNA 2-thiocytidine(32) synthetase TtcA	-4.3663341735811745	-0.4684439669313545	1.6653437150039154
EKN05_006970	EKN05_006970	universal stress protein UspF			
EKN05_006975	EKN05_006975	porin OmpN			
EKN05_006980	EKN05_006980	pyruvate:ferredoxin (flavodoxin) oxidoreductase	0.15865236810940964	1.0685195484230392	1.2383708574958185
EKN05_006995	EKN05_006995	helix-turn-helix domain-containing protein			
EKN05_007005	EKN05_007005	YnbE family lipoprotein			
EKN05_007010	EKN05_007010	YdbH family protein			
EKN05_007015	EKN05_007015	D-lactate dehydrogenase	-0.5285129507571578	0.39499584217828687	1.2090800032889968
EKN05_007020	EKN05_007020	heat shock protein HslJ			
EKN05_007045	EKN05_007045	alpha/beta fold hydrolase			
EKN05_007050	EKN05_007050	inositol phosphorylceramide synthase	0.5982691785726537	0.8374488856700522	-2.6563878205186144
EKN05_007060	EKN05_007060	hypothetical protein			
EKN05_007070	EKN05_007070	ATP-dependent RNA helicase HrpA	-0.6879377817991983	-1.3359186224627693	-0.3719050245047551
EKN05_007075	EKN05_007075	aspartate oxidase			
EKN05_007085	EKN05_007085	YdcF family protein			
EKN05_007095	EKN05_007095	aldehyde dehydrogenase	0.1236757329531899	-0.2332713562875398	0.7568894726151456
EKN05_007105	EKN05_007105	cytochrome b561			
EKN05_007145	EKN05_007145	methyl-accepting chemotaxis protein Trg			
EKN05_007150	EKN05_007150	LysR family transcriptional regulator			
EKN05_007160	EKN05_007160	glucan biosynthesis protein D			
EKN05_007170	EKN05_007170	50S ribosomal protein L7/L12-serine acetyltransferase	1.052090101166439	-0.5647110946109588	0.3547116317133723
EKN05_007190	EKN05_007190	DUF3313 domain-containing protein			
EKN05_007230	EKN05_007230	CatB-related O-acetyltransferase			
EKN05_007245	EKN05_007245	DUF2526 domain-containing protein			
EKN05_007250	EKN05_007250	DMT family transporter	1.0458973844075767	0.45394861591270996	-3.2666504613517007
EKN05_007255	EKN05_007255	L-methionine sulfoximine/L-methionine sulfone acetyltransferase			
EKN05_007275	EKN05_007275	GntR family transcriptional regulator			
EKN05_007290	EKN05_007290	nitrate reductase subunit beta			
EKN05_007295	EKN05_007295	nitrate reductase subunit alpha	-0.9774601151189696	0.7187304894209001	0.017218881655702845
EKN05_007300	EKN05_007300	NarK family nitrate/nitrite MFS transporter	0.18285247612419608	0.28281992616878004	-0.5043136356629987
EKN05_007310	EKN05_007310	leucine-rich repeat domain-containing protein			
EKN05_007325	EKN05_007325	porin OmpC	-0.2961219829557419	0.3439875163326317	0.5710027031520908
EKN05_007330	EKN05_007330	aromatic amino acid exporter YddG			
EKN05_007340	EKN05_007340	formate dehydrogenase-N subunit alpha	-1.5567919495014049	-1.6871911245489493	-2.019057584441735
EKN05_007345	EKN05_007345	formate dehydrogenase subunit beta			
EKN05_007350	EKN05_007350	formate dehydrogenase-N subunit gamma	-0.6641254937614101	-1.415270620299923	-0.8869732009974793
EKN05_007355	EKN05_007355	addiction module antidote protein, HigA family			
EKN05_007360	EKN05_007360	alcohol dehydrogenase AdhP	-1.2991805457773418	0.7003133275140965	0.2865743418465794
EKN05_007365	EKN05_007365	NAD-dependent malic enzyme			
EKN05_007390	EKN05_007390	D,D-dipeptide ABC transporter permease	0.07001186320198438	0.2808280105498927	1.618669121289174
EKN05_007395	EKN05_007395	D-alanyl-D-alanine dipeptidase			
EKN05_007400	EKN05_007400	EAL domain-containing protein			
EKN05_007405	EKN05_007405	diguanylate cyclase			
EKN05_007415	EKN05_007415	glutamate:gamma-aminobutyrate antiporter	-0.4866235134603172	-1.0003465996024081	-1.0950236478461073
EKN05_007430	EKN05_007430	insulinase family protein	-2.1546420763592096	0.39374189675545246	-1.6612810788364518
EKN05_007440	EKN05_007440	insulinase family protein	1.164210426734977	0.5946697372441014	-5.0241803436864725
EKN05_007445	EKN05_007445	TonB-dependent receptor	-0.2709701496306359	-1.0276278017763278	-1.5487941664666824
EKN05_007450	EKN05_007450	ATP-binding cassette domain-containing protein	0.02270185037880279	0.5812936012347012	-0.31652118878973456
EKN05_007465	EKN05_007465	ABC transporter ATP-binding protein/permease	0.4370622512574682	-0.684879328707735	0.09655952585197991
EKN05_007470	EKN05_007470	hypothetical protein	-0.6765268123682346	-0.5697858422033737	-1.9955198470579005
EKN05_007480	EKN05_007480	anaerobic sulfatase maturase			
EKN05_007485	EKN05_007485	sulfatase	-0.43148349531009744	1.286581394416306	-1.6086736166611828
EKN05_007500	EKN05_007500	quinate/shikimate dehydrogenase			
EKN05_007515	EKN05_007515	MFS transporter	-1.1416241915268113	-0.15002560987857488	0.540303763376667
EKN05_007530	EKN05_007530	MFS transporter			
EKN05_007550	EKN05_007550	FAD-binding oxidoreductase	0.7435921533413633	-1.8381969425849034	-3.665812027193233
EKN05_007555	EKN05_007555	1,4-dihydroxy-2-naphthoyl-CoA hydrolase			
EKN05_007565	EKN05_007565	Fe-S cluster assembly scaffold SufA	0.8059242528741339	-0.45296071391396	-0.7164601679064482
EKN05_007570	EKN05_007570	Fe-S cluster assembly protein SufB	0.30698310939081885	0.6835814936025404	1.227246192536907
EKN05_007575	EKN05_007575	Fe-S cluster assembly ATPase SufC	-1.836420081127831	-1.17703361277509	-0.11368576523725138
EKN05_007580	EKN05_007580	Fe-S cluster assembly protein SufD	-0.540272527090844	-0.4254602015942818	0.7416056110002127
EKN05_007585	EKN05_007585	cysteine desulfurase SufS	-0.05969141556484214	0.7825659303783661	0.8778988343402985
EKN05_007595	EKN05_007595	L,D-transpeptidase LdtE			
EKN05_007615	EKN05_007615	fumarate hydratase FumD			
EKN05_007620	EKN05_007620	ferredoxin-like protein	-2.546708335666814	0.7605418569939548	0.5647043885073075
EKN05_007625	EKN05_007625	aldehyde ferredoxin oxidoreductase	-0.2940673247840331	0.6873486308494234	0.5574160317232355
EKN05_007630	EKN05_007630	YdhW family putative oxidoreductase system protein			
EKN05_007640	EKN05_007640	thiosulfate reductase cytochrome B subunit	-0.3473880853830089	1.0293033024178773	-0.842812529701079
EKN05_007645	EKN05_007645	hypothetical protein	-5.02738149755317	-4.887893278470885	1.6453361002318951
EKN05_007650	EKN05_007650	FAD-NAD(P)-binding protein	-0.006058986935405297	0.8386298711672393	0.1450088083993678
EKN05_007670	EKN05_007670	hypothetical protein	0.373467207630674	-0.6719357681811393	-0.22788219270319893
EKN05_007675	EKN05_007675	multidrug efflux MATE transporter MdtK	0.8048863231005176	0.9824416808175546	-1.761688941918768
EKN05_007685	EKN05_007685	cyclopropane fatty acyl phospholipid synthase	-0.29664586965476547	0.055034420544253226	0.6430795488371119
EKN05_007690	EKN05_007690	Bcr/CflA family multidrug efflux MFS transporter			
EKN05_007695	EKN05_007695	LysR family transcriptional regulator	-1.6225802670445855	-2.2553438665256182	-0.8048999296544999
EKN05_007700	EKN05_007700	HTH-type transcriptional repressor PurR			
EKN05_007705	EKN05_007705	stress response protein YnhF			
EKN05_007710	EKN05_007710	MFS transporter	0.804142323746432	1.3283382033049447	-0.31974469567431685
EKN05_007715	EKN05_007715	superoxide dismutase [Fe]			
EKN05_007720	EKN05_007720	endopeptidase			
EKN05_007725	EKN05_007725	Grx4 family monothiol glutaredoxin			
EKN05_007740	EKN05_007740	ATP-dependent helicase	0.42465990733297276	0.5590216080611516	-0.26930769992668213
EKN05_007755	EKN05_007755	N-ethylmaleimide reductase	-0.6418152511956476	-0.22696048987256578	-0.4688605944353124
EKN05_007760	EKN05_007760	TetR/AcrR family transcriptional regulator			
EKN05_007770	EKN05_007770	aldo/keto reductase family oxidoreductase			
EKN05_007780	EKN05_007780	FUSC family protein	-0.8710277749799847	-1.0490629054343807	0.11362747404311302
EKN05_007875	EKN05_007875	electron transport complex subunit RsxC	-1.4652639823317677	-0.9167556390975762	-2.4171205415178
EKN05_007880	EKN05_007880	electron transport complex subunit RsxB			
EKN05_007905	EKN05_007905	oxidoreductase	-0.10235270851797873	0.7434842549001235	-1.198810175310692
EKN05_007910	EKN05_007910	adenosine deaminase			
EKN05_007915	EKN05_007915	bifunctional maltose regulon transcriptional repressor/cystathionine beta-lyase MalY			
EKN05_007920	EKN05_007920	PTS maltose transporter subunit IICB	-0.4592446362907421	-0.07424339787942325	0.4190654679877953
EKN05_007925	EKN05_007925	Mal regulon transcriptional regulator MalI	-0.47571478075145485	0.10109416131833981	-0.04999117978324519
EKN05_007930	EKN05_007930	7-alpha-hydroxysteroid dehydrogenase			
EKN05_007940	EKN05_007940	SDR family oxidoreductase			
EKN05_007945	EKN05_007945	TetR/AcrR family transcriptional regulator	0.554220943497741	0.34232634964341235	-0.36345885601501343
EKN05_007950	EKN05_007950	beta-glucuronidase	1.013341625597191	-0.26814309622672383	-0.8699746936770967
EKN05_007955	EKN05_007955	glucuronide transporter			
EKN05_007965	EKN05_007965	DUF945 domain-containing protein			
EKN05_007970	EKN05_007970	mannose-6-phosphate isomerase			
EKN05_007975	EKN05_007975	fumarate hydratase	-1.346333732278865	-0.5813771200568864	-0.9086222286439094
EKN05_007980	EKN05_007980	class II fumarate hydratase	-1.0351873048054236	-2.089467759001761	-1.9648709366424761
EKN05_007985	EKN05_007985	DNA replication terminus site-binding protein	-5.210573627103605	-0.5382138266893355	0.12228946006267333
EKN05_007990	EKN05_007990	two-component system sensor histidine kinase RstB	-4.731879288987719	-1.347651849914785	1.8276273080694
EKN05_007995	EKN05_007995	cation:dicarboxylase symporter family transporter	0.36688051505785424	-1.1061028556010406	-1.7423256404269376
EKN05_008005	EKN05_008005	GlpM family protein			
EKN05_008025	EKN05_008025	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha			
EKN05_008030	EKN05_008030	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta			
EKN05_008035	EKN05_008035	AI-2 transporter TqsA	-0.42378587692906955	-5.298028475236927	0.4409049854704705
EKN05_008050	EKN05_008050	multidrug/spermidine efflux SMR transporter subunit MdtI			
EKN05_008055	EKN05_008055	serine protease	2.58135246788017	0.24245704613018026	-2.7740260638489476
EKN05_008060	EKN05_008060	hypothetical protein			
EKN05_008065	EKN05_008065	acid shock protein			
EKN05_008075	EKN05_008075	LysR family transcriptional regulator			
EKN05_008080	EKN05_008080	DNA-binding transcriptional repressor Mlc	0.05051488445716401	-0.1497131249029625	-0.6493423302063545
EKN05_008085	EKN05_008085	ATP-dependent dethiobiotin synthetase BioD			
EKN05_008090	EKN05_008090	voltage-gated ClC-type chloride channel ClcB	-2.135637929781881	-0.2884220450458339	0.46795700157131515
EKN05_008115	EKN05_008115	dimethyl sulfoxide reductase subunit A			
EKN05_008135	EKN05_008135	hypothetical protein			
EKN05_008150	EKN05_008150	efflux MFS transporter YdeE	-4.043281289727961	-4.790728472966995	-3.5995008614458186
EKN05_008155	EKN05_008155	O-acetylserine/cysteine exporter			
EKN05_008160	EKN05_008160	multiple antibiotic resistance protein MarB			
EKN05_008170	EKN05_008170	multiple antibiotic resistance transcriptional regulator MarR			
EKN05_008180	EKN05_008180	L-arabinose transporter	-0.6919025426185783	1.4343039963844912	-0.5995033916830801
EKN05_008195	EKN05_008195	aldehyde dehydrogenase family protein	-0.004958709077328205	0.0752799759278241	-3.3194063026859046
EKN05_008205	EKN05_008205	DUF4186 domain-containing protein			
EKN05_008210	EKN05_008210	GGDEF domain-containing protein	0.606748270385852	0.23954887355078203	0.21799205697391788
EKN05_008215	EKN05_008215	tagaturonate reductase			
EKN05_008230	EKN05_008230	hypothetical protein	0.3066019484862318	0.7364862396403915	0.02331007122410711
EKN05_008235	EKN05_008235	trans-aconitate 2-methyltransferase			
EKN05_008240	EKN05_008240	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase			
EKN05_008245	EKN05_008245	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase			
EKN05_008260	EKN05_008260	autoinducer 2 ABC transporter permease LsrD	0.7854144213792944	0.6283688474782076	0.41020762214471074
EKN05_008265	EKN05_008265	autoinducer 2 ABC transporter permease LsrC	-3.6717513358839184	0.48489593575069545	-0.5977189259417239
EKN05_008270	EKN05_008270	autoinducer 2 ABC transporter ATP-binding protein LsrA	-3.478671651095344	-1.0624226723582169	-4.9056831935878495
EKN05_008290	EKN05_008290	starvation-sensing protein RspA	-0.7925795033302316	0.04725481950198862	2.5226586747032878
EKN05_008315	EKN05_008315	DUF1161 domain-containing protein			
EKN05_008320	EKN05_008320	oxidoreductase			
EKN05_008335	EKN05_008335	TIGR00156 family protein			
EKN05_008340	EKN05_008340	2-oxo-tetronate isomerase	-0.7305346139719142	-0.5799040277549552	2.0882354454967103
EKN05_008345	EKN05_008345	peptidyl-dipeptidase Dcp			
EKN05_008350	EKN05_008350	bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG	0.35435323598992574	-1.2021417752925334	-1.2408131302358056
EKN05_008365	EKN05_008365	mannitol dehydrogenase family protein	-0.32530026037393656	-1.2360035411126749	-0.8897775089249569
EKN05_008370	EKN05_008370	MFS transporter	1.1167289197867563	0.887924377652086	0.5069735589265951
EKN05_008380	EKN05_008380	hypothetical protein	0.5467118111331918	-1.7204065386762024	-2.4982058104821023
EKN05_008390	EKN05_008390	type II toxin-antitoxin system mRNA interferase RelE			
EKN05_008395	EKN05_008395	type I toxin-antitoxin system toxin HokD			
