locusId	sysName	desc	set1IT002	set1IT003	set1IT004
EKN05_005555	EKN05_005555	hypothetical protein	0.29237783334951867	0.4562202298238876	1.4631598224996465
EKN05_005560	EKN05_005560	exodeoxyribonuclease I	0.04932895445682743	0.04822799924990685	0.05532647136397788
EKN05_005565	EKN05_005565	DUF4102 domain-containing protein	0.16244374479324597	0.2604112650214222	0.15263438988961628
EKN05_005580	EKN05_005580	hypothetical protein	0.13580244242324932	0.15484548154659597	0.20876834590480145
EKN05_005595	EKN05_005595	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	1.041618421931553	0.35261466152157506	1.4579620802373368
EKN05_005600	EKN05_005600	adenosylcobinamide-GDP ribazoletransferase	0.15764640303167451	0.14270141861372887	0.13126116735918944
EKN05_005605	EKN05_005605	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	0.08801893487590275	0.08423418125795674	0.08792714728955721
EKN05_005610	EKN05_005610	L,D-transpeptidase	0.11989370443073609	0.10493458172728082	0.11243557689937882
EKN05_005620	EKN05_005620	nitrogen assimilation transcriptional regulator	0.043314662410504336	0.054515781040173905	0.061194230525106585
EKN05_005625	EKN05_005625	HTH-type transcriptional regulator Cbl	0.0987258588052019	0.11242796763306485	0.13402669495720362
EKN05_005635	EKN05_005635	toxic metabolite efflux MATE transporter YeeO	0.06471413333360437	0.06116287686203138	0.06824309844072897
EKN05_005640	EKN05_005640	tRNA-Asn	0.21471257902344998	0.23725777190949213	0.31695146530778706
EKN05_005650	EKN05_005650	AMP nucleosidase	0.07293070925895542	0.07250420807524245	0.07800370823463519
EKN05_005655	EKN05_005655	hypothetical protein	0.18556870948897186	0.1992278299251114	0.18368875742178575
EKN05_005665	EKN05_005665	serine transporter	0.12232394418380622	0.1332872965880993	0.1291083744716156
EKN05_005675	EKN05_005675	DUF4102 domain-containing protein	0.03908929145810071	0.04070623247812988	0.046927535672246064
EKN05_005695	EKN05_005695	integrase	0.046081849149284676	0.04513716726116615	0.05555090982288722
EKN05_005700	EKN05_005700	DUF4224 domain-containing protein	0.14132491870159844	0.1451801960572157	0.11769811272891541
EKN05_005710	EKN05_005710	3'-5' exoribonuclease	0.13648361506643464	0.16117312323837085	0.12777850670904364
EKN05_005720	EKN05_005720	hypothetical protein	0.2097910426531944	0.2083290120171378	0.42002476039202746
EKN05_005725	EKN05_005725	hypothetical protein	0.07006141677500431	0.0715453618537391	0.08068387611190528
EKN05_005730	EKN05_005730	hypothetical protein	0.30455316184052195	0.30534864660204275	0.3002076568800766
EKN05_005755	EKN05_005755	RusA family crossover junction endodeoxyribonuclease	0.7458068901114454	0.23485656706938124	0.27694192275025753
EKN05_005760	EKN05_005760	antiterminator	0.061218690858498216	0.060952096692829895	0.06461472558165063
EKN05_005840	EKN05_005840	metal-binding protein ZinT	1.0505980572064677	0.35005638470793393	0.2688519751913439
EKN05_005845	EKN05_005845	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	0.08331106145387591	0.08981523708403139	0.10101940569839599
EKN05_005850	EKN05_005850	protein-methionine-sulfoxide reductase catalytic subunit MsrP	0.1298516882339771	0.13656595361374	0.17664461240229826
EKN05_005860	EKN05_005860	DNA-binding response regulator HprR	0.21237563943958737	0.349982347515491	0.3300204509483563
EKN05_005870	EKN05_005870	protein deglycase HchA	0.06826074056335106	0.07443696148642541	0.07480111638329419
EKN05_005880	EKN05_005880	hypothetical protein	0.13991390527010714	0.14506236719425164	0.15103336621074542
EKN05_005890	EKN05_005890	hypothetical protein	0.07205630758391744	0.07429906202676906	0.07269281898078306
EKN05_005900	EKN05_005900	hypothetical protein	0.06468595100569792	0.06179595437281517	0.06378254515387366
EKN05_005905	EKN05_005905	phosphohydrolase	0.26745140082265695	0.26349166759481185	1.459374150379688
EKN05_005910	EKN05_005910	DNA cytosine methyltransferase	0.14969719572868603	0.1672818424498899	0.1376112541651157
EKN05_005915	EKN05_005915	very short patch repair endonuclease	0.3001708734875622	0.35254577296949585	0.4088278810862594
EKN05_005920	EKN05_005920	drug/metabolite exporter YedA	0.06015634414557539	0.058084864060851796	0.06243834291131876
EKN05_005925	EKN05_005925	DUF808 domain-containing protein	0.21714816490374442	0.25640175229450013	0.2345802199907099
EKN05_005935	EKN05_005935	cellulose biosynthesis regulator YedQ	0.04862121740998912	0.050254323716387925	0.05388108903483563
EKN05_005940	EKN05_005940	mannosyl-3-phosphoglycerate phosphatase-related protein	0.07588133087943605	0.0797187740034123	0.16106005644064794
EKN05_005950	EKN05_005950	hypothetical protein	0.23125660996139882	0.3058700451167898	0.24447500284464616
EKN05_005960	EKN05_005960	transcriptional regulator RcsA	0.18915258309988664	0.19432595131912445	0.23881899079720167
EKN05_005990	EKN05_005990	flagellar motor switch protein FliM	0.11377447878382835	0.10714019591353253	0.10628618129263048
EKN05_006120	EKN05_006120	FliC/FljB family flagellin	0.06686740177715345	0.06743475344893325	0.061758512745282206
EKN05_006125	EKN05_006125	RNA polymerase sigma factor FliA	0.04073741979507	0.041084908975264255	0.04744368035362847
EKN05_006130	EKN05_006130	flagella biosynthesis regulatory protein FliZ	0.1904125926336814	0.21224586423295286	0.1807789416745522
EKN05_006135	EKN05_006135	cystine ABC transporter substrate-binding protein	0.12304236432139092	0.1127284187276096	0.12996124654788782
EKN05_006140	EKN05_006140	D-cysteine desulfhydrase	0.17435459738349302	0.17065425051135744	0.2014021713851304
EKN05_006145	EKN05_006145	amino acid ABC transporter permease	0.03014675505971399	0.030685470885603763	0.03487045932083246
EKN05_006150	EKN05_006150	L-cystine ABC transporter ATP-binding protein YecC	0.21327602608445245	0.22644365174495767	0.31557413167748777
EKN05_006155	EKN05_006155	transcriptional regulator SdiA	0.03586121481513571	0.03767639369949636	0.04795968186603745
EKN05_006165	EKN05_006165	hypothetical protein	0.2070154126759539	0.15849909115245858	0.12427026910156762
EKN05_006170	EKN05_006170	two-component system response regulator UvrY	0.12152150839794823	0.13395584939548177	0.19693469206311184
EKN05_006175	EKN05_006175	excinuclease ABC subunit UvrC	0.09151375012931172	0.08914370777083895	0.08856437105417851
EKN05_006200	EKN05_006200	UPF0149 family protein YecA	0.3015670716766245	0.28825928052291433	0.3595791484104167
EKN05_006205	EKN05_006205	tyrosine transporter TyrP	1.4650637397949733	0.41123135788349807	0.34216517236791566
EKN05_006230	EKN05_006230	DUF2766 domain-containing protein	0.22704417396291013	0.27709753772379786	1.4535834598182549
EKN05_006240	EKN05_006240	arabinose ABC transporter substrate-binding protein	0.054145689781851525	0.05510887256760007	0.06620044449061055
EKN05_006245	EKN05_006245	L-arabinose ABC transporter ATP-binding protein AraG	0.09488226304563127	0.08751080883043247	0.08141638712598176
EKN05_006250	EKN05_006250	arabinose ABC transporter permease	0.14608482048103322	0.15226385886995095	0.20470855139130795
EKN05_006255	EKN05_006255	trehalose-phosphatase	0.13827889040764665	0.15556251350061406	0.16102643434536557
EKN05_006260	EKN05_006260	alpha,alpha-trehalose-phosphate synthase	0.07902273524407129	0.0826672610375441	0.07165839222640896
EKN05_006280	EKN05_006280	flagellar motor stator protein MotA	0.07804191897909384	0.06778022492117058	0.07894110672214406
EKN05_006285	EKN05_006285	motility protein MotB	0.14689203983254853	0.16219325162535395	0.19634153360890608
EKN05_006290	EKN05_006290	chemotaxis protein CheA	0.1393926742109712	0.1433305015236307	0.12219142970987111
EKN05_006300	EKN05_006300	methyl-accepting chemotaxis protein II	0.0857233858344108	0.09561271992160987	0.10635375668488521
EKN05_006305	EKN05_006305	methyl-accepting chemotaxis protein IV	0.06547655972515438	0.07072751936939944	0.0740111443552623
EKN05_006315	EKN05_006315	chemotaxis response regulator protein-glutamate methylesterase	0.07116934415821052	0.07510701747959296	0.07783341378429587
EKN05_006320	EKN05_006320	two-component system response regulator	0.43262207740459646	0.30602464206632046	0.2710731718590739
EKN05_006325	EKN05_006325	protein phosphatase CheZ	0.08604960991395529	0.08442649218519696	0.13096654554975906
EKN05_006330	EKN05_006330	hypothetical protein	0.16966301818552043	0.19460534698108325	0.17388600228260268
EKN05_006360	EKN05_006360	flagellar type III secretion system protein FlhB	0.19766464643546186	0.17182068162577904	0.33973720839033283
EKN05_006365	EKN05_006365	flagellar biosynthesis protein FlhA	0.1428056038697998	0.1493068152542003	0.1519548670642399
EKN05_006370	EKN05_006370	flagellar protein FlhE	0.21164708845005425	0.21139093581320667	0.21358857437947748
EKN05_006405	EKN05_006405	cytochrome C	0.12063771266703689	0.1192563192707864	0.11909160051914533
EKN05_006410	EKN05_006410	twin-arginine translocation signal domain-containing protein	0.08583986744861054	0.08722533035349575	0.09080362646007446
EKN05_006420	EKN05_006420	trimethylamine-N-oxide reductase TorA	0.08364645942613948	0.07202480425841894	0.06284875843344095
EKN05_006425	EKN05_006425	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	0.20684326405923373	0.21463793675531576	0.2034299268027661
EKN05_006430	EKN05_006430	carboxy-S-adenosyl-L-methionine synthase CmoA	0.5308974001736834	0.37055706300290947	0.29112319417847027
EKN05_006440	EKN05_006440	DUF72 domain-containing protein	0.05379634644937866	0.05837994940941738	0.0689741255296049
EKN05_006445	EKN05_006445	hypothetical protein	0.859672502814993	0.27979412902006423	0.3118996253382355
EKN05_006480	EKN05_006480	transposase	0.2935951452500086	0.3454345133394382	0.2761249874639561
EKN05_006490	EKN05_006490	phage tail tape measure protein	0.11643326779020854	0.12770806392683837	0.5194727216937061
EKN05_006495	EKN05_006495	hypothetical protein	0.21814704495206838	0.19962804344591134	0.3059100046238016
EKN05_006555	EKN05_006555	phage tail protein	0.03406587971009007	0.0327384556519739	0.025575013888418232
EKN05_006560	EKN05_006560	phage tail protein	0.2225540260422117	0.23982665030497077	0.34221932527992177
EKN05_006630	EKN05_006630	E3 ubiquitin--protein ligase	0.1776314079096753	0.20505574413347577	0.2845032988193757
EKN05_006645	EKN05_006645	hydrolase	0.7403335948508685	0.2208517953616743	0.2802082859429854
EKN05_006670	EKN05_006670	YebC/PmpR family DNA-binding transcriptional regulator	0.04835407789343348	0.049783630653902185	0.05219274375836214
EKN05_006700	EKN05_006700	zinc ABC transporter permease subunit ZnuB	0.21718880585873895	0.2456708673549597	0.2406262999684843
EKN05_006720	EKN05_006720	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	0.24640862439495537	0.1884509295165771	0.25193863884798706
EKN05_006725	EKN05_006725	pyruvate kinase	0.11805435366907599	0.1307089526274531	0.13619734068912054
EKN05_006730	EKN05_006730	MurR/RpiR family transcriptional regulator	0.09226397370632525	0.0959020841362796	0.09015094160507102
EKN05_006775	EKN05_006775	exodeoxyribonuclease X	0.15395862346745437	0.12205481757804322	0.12660751949496124
EKN05_006780	EKN05_006780	carbon-nitrogen hydrolase family protein	0.5260132356340983	0.17024126628982547	0.14622521353862342
EKN05_006795	EKN05_006795	copper homeostasis membrane protein CopD	0.23773072865298753	0.21832668511531425	0.2603820859510882
EKN05_006800	EKN05_006800	DUF2511 domain-containing protein	0.19965116096621918	0.14202572173476405	0.13641894280463113
EKN05_006805	EKN05_006805	integrase	0.09847730379524944	0.09152451603498239	0.08442162050746253
EKN05_006865	EKN05_006865	low conductance mechanosensitive channel YnaI	0.8636109568899314	1.4606174055962593	1.0453318683690573
EKN05_006890	EKN05_006890	DUF2534 family protein	0.10549867568470116	0.10486737750358915	0.10236708298629597
EKN05_006895	EKN05_006895	universal stress protein UspE	0.15957982841663312	0.16502058532660702	1.0297184308962257
EKN05_006910	EKN05_006910	hypothetical protein	0.10204211254291315	0.10424129184290883	0.29155049397208177
EKN05_006915	EKN05_006915	AraC family transcriptional regulator	0.06739933527158797	0.0907091757305332	0.13853629818645644
EKN05_006960	EKN05_006960	ATP-dependent RNA helicase DbpA	0.1462955227683223	0.15108212540364607	0.13408677859146675
EKN05_006965	EKN05_006965	tRNA 2-thiocytidine(32) synthetase TtcA	0.28747624578888203	0.2502587233523932	0.2094409096506248
EKN05_006970	EKN05_006970	universal stress protein UspF	0.15616780399365146	0.15412527452491825	0.2973588673987242
EKN05_006975	EKN05_006975	porin OmpN	0.13709775256311843	0.11305624430599923	0.1403807574861092
EKN05_006980	EKN05_006980	pyruvate:ferredoxin (flavodoxin) oxidoreductase	0.1082153059483186	0.1155430832663764	0.10801816633653266
EKN05_006995	EKN05_006995	helix-turn-helix domain-containing protein	0.06807885373185067	0.06608830484147588	0.0949298763485422
EKN05_007005	EKN05_007005	YnbE family lipoprotein	0.08082659860970706	0.08505548184557415	0.09222328856922452
EKN05_007010	EKN05_007010	YdbH family protein	0.11060180472630607	0.10667609845779522	0.10183943049469013
EKN05_007015	EKN05_007015	D-lactate dehydrogenase	0.09785094920441273	0.08912474158273971	0.09969227602512395
EKN05_007020	EKN05_007020	heat shock protein HslJ	0.08978285232241626	0.09945784136107676	0.10728408339236424
EKN05_007045	EKN05_007045	alpha/beta fold hydrolase	0.21158293888598775	0.2073583093226405	0.25668230894192295
EKN05_007050	EKN05_007050	inositol phosphorylceramide synthase	0.15640581669670575	0.1244240395393203	0.1369841463562276
EKN05_007060	EKN05_007060	hypothetical protein	0.10171181817763421	0.0985963321379154	0.1387188563044544
EKN05_007070	EKN05_007070	ATP-dependent RNA helicase HrpA	0.04077906065276917	0.04196594778443035	0.04611092381053933
EKN05_007075	EKN05_007075	aspartate oxidase	0.3291375000681862	0.19245421639014684	0.21059123846974767
EKN05_007085	EKN05_007085	YdcF family protein	0.19225196543673123	0.22219225686413016	0.24752724342462692
EKN05_007095	EKN05_007095	aldehyde dehydrogenase	0.02045206308288905	0.022017616048165094	0.030022330969041458
EKN05_007105	EKN05_007105	cytochrome b561	0.12479931861149045	0.10393683439777321	0.10218589145450101
EKN05_007145	EKN05_007145	methyl-accepting chemotaxis protein Trg	0.11559357655072833	0.14038173476683913	0.12980438153345786
EKN05_007150	EKN05_007150	LysR family transcriptional regulator	0.6112111319935211	0.18442608742481495	0.25013974052817695
EKN05_007160	EKN05_007160	glucan biosynthesis protein D	0.14313488596565602	0.18214688609925783	0.1926866329799584
EKN05_007170	EKN05_007170	50S ribosomal protein L7/L12-serine acetyltransferase	0.14543055608878802	0.1939006277495954	0.1822950909969643
EKN05_007190	EKN05_007190	DUF3313 domain-containing protein	0.0935004923229744	0.09581105551907547	0.10953177027713136
EKN05_007230	EKN05_007230	CatB-related O-acetyltransferase	0.22586786796861968	0.27638187784393986	0.28190504075314493
EKN05_007245	EKN05_007245	DUF2526 domain-containing protein	0.2902514208861301	0.2793766933509492	0.24573440207367866
EKN05_007250	EKN05_007250	DMT family transporter	0.18504919791745744	0.19410004517786714	0.2747920279276448
EKN05_007255	EKN05_007255	L-methionine sulfoximine/L-methionine sulfone acetyltransferase	0.15463995800091257	0.16783594222433865	0.2034304418015492
EKN05_007275	EKN05_007275	GntR family transcriptional regulator	0.23298557569621364	0.15671553452468384	0.17944020722192597
EKN05_007290	EKN05_007290	nitrate reductase subunit beta	0.6123899395148719	0.20184391324007564	0.39775893348142116
EKN05_007295	EKN05_007295	nitrate reductase subunit alpha	0.030970964885165028	0.03116315277903448	0.0370014168397135
EKN05_007300	EKN05_007300	NarK family nitrate/nitrite MFS transporter	0.09537887954253658	0.10094007763441572	0.0872567320212516
EKN05_007310	EKN05_007310	leucine-rich repeat domain-containing protein	0.742568147662642	0.24744691655461476	0.46934056992905077
EKN05_007325	EKN05_007325	porin OmpC	0.12687960736773743	0.13249505807898954	0.12799484987622392
EKN05_007330	EKN05_007330	aromatic amino acid exporter YddG	0.1753721757949501	0.17041945964058766	0.15961078248148522
EKN05_007340	EKN05_007340	formate dehydrogenase-N subunit alpha	0.04400397768408475	0.045342609703870315	0.04829770253705728
EKN05_007345	EKN05_007345	formate dehydrogenase subunit beta	0.15386328709203692	0.18214688609925783	0.1468298368209131
EKN05_007350	EKN05_007350	formate dehydrogenase-N subunit gamma	0.1658224269456717	0.16409838717067257	0.16409838717067257
EKN05_007355	EKN05_007355	addiction module antidote protein, HigA family	0.11141058761606418	0.10895397893963751	0.10801767353313103
EKN05_007360	EKN05_007360	alcohol dehydrogenase AdhP	0.19576851483200797	0.19638122332588442	0.216345907539764
EKN05_007365	EKN05_007365	NAD-dependent malic enzyme	0.1640566308264155	0.19068830736394224	0.21003596803386262
EKN05_007390	EKN05_007390	D,D-dipeptide ABC transporter permease	0.052685523862290376	0.05629030426613792	0.052544596163091296
EKN05_007395	EKN05_007395	D-alanyl-D-alanine dipeptidase	0.10776838752707617	0.11175317464592857	0.13991803877932568
EKN05_007400	EKN05_007400	EAL domain-containing protein	0.11713779272117054	0.11919132078936469	0.12520956967387314
EKN05_007405	EKN05_007405	diguanylate cyclase	0.08874408757352656	0.08613457076074882	0.11121236982538495
EKN05_007415	EKN05_007415	glutamate:gamma-aminobutyrate antiporter	0.11893253823479805	0.13693316725271396	0.1435342239699704
EKN05_007430	EKN05_007430	insulinase family protein	0.17337275000395466	0.11448067930062486	0.18784279590609354
EKN05_007440	EKN05_007440	insulinase family protein	0.09298175796692014	0.09627542943152562	0.11317913217643526
EKN05_007445	EKN05_007445	TonB-dependent receptor	0.05605433255001022	0.06053190232227446	0.07560121413920297
EKN05_007450	EKN05_007450	ATP-binding cassette domain-containing protein	0.11212011750368293	0.11026405007463078	0.14059410094221014
EKN05_007465	EKN05_007465	ABC transporter ATP-binding protein/permease	0.10360614687466425	0.13497317264842523	0.11941351529593458
EKN05_007470	EKN05_007470	hypothetical protein	0.03735937869107471	0.03835016471569895	0.05766910281967757
EKN05_007480	EKN05_007480	anaerobic sulfatase maturase	0.1287382801340955	0.10933326499003732	0.09647028158213022
EKN05_007485	EKN05_007485	sulfatase	0.2927377037275793	0.18542578748879068	0.18855061263887027
EKN05_007500	EKN05_007500	quinate/shikimate dehydrogenase	0.20372405014955405	0.18304886507385157	0.4793931841255525
EKN05_007515	EKN05_007515	MFS transporter	0.04913147441163475	0.047595440541234414	0.04898870860799684
EKN05_007530	EKN05_007530	MFS transporter	0.07616056047657081	0.07879152823054791	0.09514632659457399
EKN05_007550	EKN05_007550	FAD-binding oxidoreductase	0.12733556188438386	0.19561071280464543	0.13013816844788634
EKN05_007555	EKN05_007555	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	0.058380883243125806	0.06297193871202456	0.08063073973606434
EKN05_007565	EKN05_007565	Fe-S cluster assembly scaffold SufA	0.10001557210930943	0.11539466454159633	0.1285609496421292
EKN05_007570	EKN05_007570	Fe-S cluster assembly protein SufB	0.052674309707493615	0.05329674579870962	0.05482325837297418
EKN05_007575	EKN05_007575	Fe-S cluster assembly ATPase SufC	0.1031694249551442	0.10433331073606025	0.09972151347793304
EKN05_007580	EKN05_007580	Fe-S cluster assembly protein SufD	0.058007265428874064	0.06292606350371877	0.06525731739115609
EKN05_007585	EKN05_007585	cysteine desulfurase SufS	0.11374629489026829	0.10826472487731949	0.10970768472414023
EKN05_007595	EKN05_007595	L,D-transpeptidase LdtE	0.19869423958514018	0.19772328323486368	0.19291130358914424
EKN05_007615	EKN05_007615	fumarate hydratase FumD	0.1796768779157934	0.14304054789301393	0.19058027943673403
EKN05_007620	EKN05_007620	ferredoxin-like protein	0.206887278440114	0.1907149229080198	0.19839158529325318
EKN05_007625	EKN05_007625	aldehyde ferredoxin oxidoreductase	0.060796100078607376	0.060019701355354324	0.07372510770633738
EKN05_007630	EKN05_007630	YdhW family putative oxidoreductase system protein	0.13231507756540847	0.11101386167185294	0.10652437005758272
EKN05_007640	EKN05_007640	thiosulfate reductase cytochrome B subunit	0.02957696128452378	0.03027790735870386	0.03156254826818022
EKN05_007645	EKN05_007645	hypothetical protein	1.0425627724627187	0.34725675009541984	0.26707560490104254
EKN05_007650	EKN05_007650	FAD-NAD(P)-binding protein	0.09532097485434368	0.09285499439312388	0.10272082139324169
EKN05_007670	EKN05_007670	hypothetical protein	0.09900987746720274	0.12490239025944115	0.1273791327360822
EKN05_007675	EKN05_007675	multidrug efflux MATE transporter MdtK	0.13466176501387508	0.13590098058530928	0.21164708845005425
EKN05_007685	EKN05_007685	cyclopropane fatty acyl phospholipid synthase	0.061485344979493324	0.059242887826883694	0.06402849278661216
EKN05_007690	EKN05_007690	Bcr/CflA family multidrug efflux MFS transporter	0.259714790746675	0.14869449475190685	0.21559860082842475
EKN05_007695	EKN05_007695	LysR family transcriptional regulator	0.1354570984507408	0.1407705914615867	0.21528713839224328
